WP, 13, 2022082818,   , XRQA,   0, 208N, 1317E,  15,    0, DB
WP, 13, 2022082900,   , XRQA,   0, 206N, 1321E,  20,    0, DB
WP, 13, 2022082906,   , XRQA,   0, 204N, 1325E,  20,    0, DB
WP, 13, 2022082912,   , XRQA,   0, 203N, 1330E,  25,    0, TD
WP, 13, 2022082918,   , XRQA,   0, 201N, 1333E,  30,    0, TD
WP, 13, 2022083000,   , XRQA,   0, 198N, 1336E,  35,    0, TS
WP, 13, 2022083006,   , XRQA,   0, 197N, 1333E,  40,    0, TS
WP, 13, 2022083012,   , XRQA,   0, 198N, 1329E,  35,    0, TS
WP, 13, 2022083018,   , XRQA,   0, 200N, 1325E,  30,    0, TD
WP, 13, 2022083100,   , XRQA,   0, 203N, 1324E,  25,    0, TD
WP, 13, 2022083106,   , XRQA,   0, 210N, 1322E,  20,    0, DB
WP, 13, 2022083112,   , XRQA,   0, 222N, 1318E,  20,    0, DB
WP, 13, 2022083118,   , XRQA,   0, 235N, 1306E,  20,    0, DB
