WP, 13, 1981080118,   , XRQA,   0, 125N, 1128E,  20,    0, DB
WP, 13, 1981080200,   , XRQA,   0, 128N, 1131E,  20,    0, DB
WP, 13, 1981080206,   , XRQA,   0, 133N, 1134E,  20,    0, DB
WP, 13, 1981080212,   , XRQA,   0, 135N, 1138E,  20,    0, DB
WP, 13, 1981080218,   , XRQA,   0, 141N, 1144E,  25,    0, TD
WP, 13, 1981080300,   , XRQA,   0, 143N, 1146E,  25,    0, TD
WP, 13, 1981080306,   , XRQA,   0, 148N, 1147E,  30,    0, TD
WP, 13, 1981080312,   , XRQA,   0, 151N, 1146E,  30,    0, TD
WP, 13, 1981080318,   , XRQA,   0, 152N, 1148E,  30,    0, TD
WP, 13, 1981080400,   , XRQA,   0, 153N, 1150E,  30,    0, TD
WP, 13, 1981080406,   , XRQA,   0, 153N, 1150E,  40,    0, TS
WP, 13, 1981080412,   , XRQA,   0, 151N, 1151E,  45,    0, TS
WP, 13, 1981080418,   , XRQA,   0, 153N, 1156E,  55,    0, TS
WP, 13, 1981080500,   , XRQA,   0, 156N, 1161E,  45,    0, TS
WP, 13, 1981080506,   , XRQA,   0, 162N, 1167E,  35,    0, TS
WP, 13, 1981080512,   , XRQA,   0, 168N, 1172E,  30,    0, TD
WP, 13, 1981080518,   , XRQA,   0, 173N, 1175E,  35,    0, TS
WP, 13, 1981080600,   , XRQA,   0, 178N, 1178E,  45,    0, TS
WP, 13, 1981080606,   , XRQA,   0, 185N, 1183E,  35,    0, TS
WP, 13, 1981080612,   , XRQA,   0, 193N, 1186E,  30,    0, TD
WP, 13, 1981080618,   , XRQA,   0, 199N, 1183E,  25,    0, TD
WP, 13, 1981080700,   , XRQA,   0, 203N, 1179E,  25,    0, TD
WP, 13, 1981080706,   , XRQA,   0, 205N, 1174E,  25,    0, TD
WP, 13, 1981080712,   , XRQA,   0, 206N, 1169E,  30,    0, TD
WP, 13, 1981080718,   , XRQA,   0, 204N, 1163E,  30,    0, TD
WP, 13, 1981080800,   , XRQA,   0, 199N, 1157E,  30,    0, TD
WP, 13, 1981080806,   , XRQA,   0, 195N, 1150E,  30,    0, TD
WP, 13, 1981080812,   , XRQA,   0, 191N, 1142E,  35,    0, TS
WP, 13, 1981080818,   , XRQA,   0, 187N, 1134E,  35,    0, TS
WP, 13, 1981080900,   , XRQA,   0, 185N, 1125E,  30,    0, TD
WP, 13, 1981080906,   , XRQA,   0, 187N, 1113E,  30,    0, TD
WP, 13, 1981080912,   , XRQA,   0, 190N, 1102E,  30,    0, TD
WP, 13, 1981080918,   , XRQA,   0, 193N, 1091E,  25,    0, TD
WP, 13, 1981081000,   , XRQA,   0, 198N, 1080E,  25,    0, TD
WP, 13, 1981081006,   , XRQA,   0, 199N, 1068E,  20,    0, DB
WP, 13, 1981081012,   , XRQA,   0, 202N, 1052E,  20,    0, DB
WP, 13, 1981081018,   , XRQA,   0, 201N, 1043E,  15,    0, DB
WP, 13, 1981081100,   , XRQA,   0, 200N, 1033E,  15,    0, DB
