WP, 20, 2002080700,   , XRQA,   0,  79N, 1420E,  15,    0, DB
WP, 20, 2002080706,   , XRQA,   0,  80N, 1416E,  15,    0, DB
WP, 20, 2002080712,   , XRQA,   0,  82N, 1412E,  15,    0, DB
WP, 20, 2002080718,   , XRQA,   0,  85N, 1408E,  15,    0, DB
WP, 20, 2002080800,   , XRQA,   0,  88N, 1403E,  20,    0, DB
WP, 20, 2002080806,   , XRQA,   0,  92N, 1398E,  20,    0, DB
WP, 20, 2002080812,   , XRQA,   0,  97N, 1392E,  20,    0, DB
WP, 20, 2002080818,   , XRQA,   0, 101N, 1384E,  20,    0, DB
WP, 20, 2002080900,   , XRQA,   0, 104N, 1376E,  20,    0, DB
WP, 20, 2002080906,   , XRQA,   0, 106N, 1366E,  25,    0, TD
WP, 20, 2002080912,   , XRQA,   0, 107N, 1353E,  25,    0, TD
WP, 20, 2002080918,   , XRQA,   0, 107N, 1341E,  25,    0, TD
WP, 20, 2002081000,   , XRQA,   0, 106N, 1329E,  25,    0, TD
WP, 20, 2002081006,   , XRQA,   0, 106N, 1321E,  30,    0, TD
WP, 20, 2002081012,   , XRQA,   0, 105N, 1313E,  30,    0, TD
WP, 20, 2002081018,   , XRQA,   0, 104N, 1307E,  30,    0, TD
WP, 20, 2002081100,   , XRQA,   0, 106N, 1302E,  30,    0, TD
WP, 20, 2002081106,   , XRQA,   0, 109N, 1298E,  35,    0, TS
WP, 20, 2002081112,   , XRQA,   0, 112N, 1293E,  30,    0, TD
WP, 20, 2002081118,   , XRQA,   0, 116N, 1287E,  35,    0, TS
WP, 20, 2002081200,   , XRQA,   0, 120N, 1281E,  40,    0, TS
WP, 20, 2002081206,   , XRQA,   0, 125N, 1276E,  35,    0, TS
WP, 20, 2002081212,   , XRQA,   0, 130N, 1268E,  40,    0, TS
WP, 20, 2002081218,   , XRQA,   0, 136N, 1258E,  45,    0, TS
WP, 20, 2002081300,   , XRQA,   0, 142N, 1242E,  40,    0, TS
WP, 20, 2002081306,   , XRQA,   0, 144N, 1225E,  30,    0, TD
WP, 20, 2002081312,   , XRQA,   0, 144N, 1209E,  30,    0, TD
WP, 20, 2002081318,   , XRQA,   0, 139N, 1195E,  25,    0, TD
WP, 20, 2002081400,   , XRQA,   0, 135N, 1185E,  25,    0, TD
WP, 20, 2002081406,   , XRQA,   0, 133N, 1177E,  20,    0, DB
WP, 20, 2002081412,   , XRQA,   0, 137N, 1171E,  20,    0, DB
WP, 20, 2002081418,   , XRQA,   0, 141N, 1164E,  25,    0, TD
WP, 20, 2002081500,   , XRQA,   0, 143N, 1155E,  30,    0, TD
WP, 20, 2002081506,   , XRQA,   0, 142N, 1147E,  35,    0, MD
WP, 20, 2002081512,   , XRQA,   0, 143N, 1141E,  35,    0, MD
WP, 20, 2002081518,   , XRQA,   0, 145N, 1139E,  35,    0, MD
WP, 20, 2002081600,   , XRQA,   0, 147N, 1140E,  40,    0, TS
WP, 20, 2002081606,   , XRQA,   0, 149N, 1141E,  30,    0, TD
WP, 20, 2002081612,   , XRQA,   0, 151N, 1142E,  30,    0, TD
WP, 20, 2002081618,   , XRQA,   0, 153N, 1143E,  30,    0, TD
WP, 20, 2002081700,   , XRQA,   0, 156N, 1141E,  30,    0, TD
WP, 20, 2002081706,   , XRQA,   0, 159N, 1138E,  30,    0, TD
WP, 20, 2002081712,   , XRQA,   0, 161N, 1134E,  40,    0, TS
WP, 20, 2002081718,   , XRQA,   0, 163N, 1131E,  50,    0, TS
WP, 20, 2002081800,   , XRQA,   0, 164N, 1128E,  40,    0, TS
WP, 20, 2002081806,   , XRQA,   0, 167N, 1122E,  45,    0, TS
WP, 20, 2002081812,   , XRQA,   0, 171N, 1119E,  50,    0, TS
WP, 20, 2002081818,   , XRQA,   0, 176N, 1118E,  45,    0, TS
WP, 20, 2002081900,   , XRQA,   0, 185N, 1115E,  50,    0, TS
WP, 20, 2002081906,   , XRQA,   0, 199N, 1111E,  65,    0, TY
WP, 20, 2002081912,   , XRQA,   0, 213N, 1106E,  60,    0, TS
WP, 20, 2002081918,   , XRQA,   0, 227N, 1098E,  40,    0, TS
WP, 20, 2002082000,   , XRQA,   0, 237N, 1089E,  30,    0, TD
WP, 20, 2002082006,   , XRQA,   0, 245N, 1081E,  25,    0, TD
WP, 20, 2002082012,   , XRQA,   0, 249N, 1073E,  20,    0, DB
WP, 20, 2002082018,   , XRQA,   0, 248N, 1065E,  15,    0, DB
WP, 20, 2002082100,   , XRQA,   0, 247N, 1054E,  15,    0, DB
