WP, 01, 2016052512,   , XRQA,   0, 161N, 1151E,  15,    0, DB
WP, 01, 2016052518,   , XRQA,   0, 169N, 1148E,  20,    0, DB
WP, 01, 2016052600,   , XRQA,   0, 176N, 1144E,  25,    0, TD
WP, 01, 2016052606,   , XRQA,   0, 187N, 1140E,  30,    0, TD
WP, 01, 2016052612,   , XRQA,   0, 190N, 1136E,  35,    0, TS
WP, 01, 2016052618,   , XRQA,   0, 196N, 1128E,  35,    0, TS
WP, 01, 2016052700,   , XRQA,   0, 204N, 1125E,  40,    0, TS
WP, 01, 2016052706,   , XRQA,   0, 213N, 1123E,  40,    0, TS
WP, 01, 2016052712,   , XRQA,   0, 224N, 1123E,  30,    0, TD
WP, 01, 2016052718,   , XRQA,   0, 237N, 1126E,  25,    0, TD
WP, 01, 2016052800,   , XRQA,   0, 247N, 1134E,  20,    0, DB
WP, 01, 2016052806,   , XRQA,   0, 257N, 1146E,  20,    0, DB
WP, 01, 2016052812,   , XRQA,   0, 265N, 1153E,  15,    0, DB
