WP, 15, 2016082918,   , XRQA,   0, 206N, 1206E,  15,    0, DB
WP, 15, 2016083000,   , XRQA,   0, 205N, 1211E,  15,    0, DB
WP, 15, 2016083006,   , XRQA,   0, 205N, 1217E,  20,    0, DB
WP, 15, 2016083012,   , XRQA,   0, 206N, 1223E,  20,    0, DB
WP, 15, 2016083018,   , XRQA,   0, 208N, 1230E,  25,    0, TD
WP, 15, 2016083100,   , XRQA,   0, 211N, 1238E,  25,    0, TD
WP, 15, 2016083106,   , XRQA,   0, 214N, 1247E,  30,    0, TD
WP, 15, 2016083112,   , XRQA,   0, 222N, 1260E,  35,    0, TS
WP, 15, 2016083118,   , XRQA,   0, 231N, 1269E,  40,    0, TS
WP, 15, 2016090100,   , XRQA,   0, 238N, 1277E,  45,    0, TS
WP, 15, 2016090106,   , XRQA,   0, 244N, 1290E,  65,    0, TY
WP, 15, 2016090112,   , XRQA,   0, 250N, 1301E,  75,    0, TY
WP, 15, 2016090118,   , XRQA,   0, 257N, 1306E,  80,    0, TY
WP, 15, 2016090200,   , XRQA,   0, 264N, 1308E,  85,    0, TY
WP, 15, 2016090206,   , XRQA,   0, 271N, 1308E, 100,    0, TY
WP, 15, 2016090212,   , XRQA,   0, 278N, 1308E, 110,    0, TY
WP, 15, 2016090218,   , XRQA,   0, 285N, 1306E, 100,    0, TY
WP, 15, 2016090300,   , XRQA,   0, 293N, 1303E,  90,    0, TY
WP, 15, 2016090306,   , XRQA,   0, 300N, 1301E,  80,    0, TY
WP, 15, 2016090312,   , XRQA,   0, 305N, 1299E,  65,    0, TY
WP, 15, 2016090318,   , XRQA,   0, 310N, 1298E,  50,    0, TS
WP, 15, 2016090400,   , XRQA,   0, 314N, 1296E,  35,    0, TS
WP, 15, 2016090406,   , XRQA,   0, 319N, 1296E,  35,    0, TS
WP, 15, 2016090412,   , XRQA,   0, 324N, 1297E,  30,    0, TD
WP, 15, 2016090418,   , XRQA,   0, 331N, 1299E,  30,    0, TD
WP, 15, 2016090500,   , XRQA,   0, 340N, 1304E,  25,    0, TD
WP, 15, 2016090506,   , XRQA,   0, 349N, 1311E,  25,    0, TD
WP, 15, 2016090512,   , XRQA,   0, 359N, 1323E,  20,    0, DB
WP, 15, 2016090518,   , XRQA,   0, 366N, 1337E,  20,    0, DB
