WP, 23, 2001091900,   , XRQA,   0, 182N, 1284E,  25,    0, DB
WP, 23, 2001091906,   , XRQA,   0, 188N, 1282E,  25,    0, DB
WP, 23, 2001091912,   , XRQA,   0, 193N, 1280E,  25,    0, DB
WP, 23, 2001091918,   , XRQA,   0, 198N, 1278E,  25,    0, DB
WP, 23, 2001092000,   , XRQA,   0, 202N, 1275E,  25,    0, DB
WP, 23, 2001092006,   , XRQA,   0, 205N, 1271E,  25,    0, DB
WP, 23, 2001092012,   , XRQA,   0, 209N, 1267E,  30,    0, TD
WP, 23, 2001092018,   , XRQA,   0, 211N, 1262E,  30,    0, TD
WP, 23, 2001092100,   , XRQA,   0, 207N, 1258E,  30,    0, TD
WP, 23, 2001092106,   , XRQA,   0, 204N, 1253E,  30,    0, TD
WP, 23, 2001092112,   , XRQA,   0, 202N, 1250E,  35,    0, TS
WP, 23, 2001092118,   , XRQA,   0, 201N, 1249E,  40,    0, TS
WP, 23, 2001092200,   , XRQA,   0, 198N, 1247E,  50,    0, TS
WP, 23, 2001092206,   , XRQA,   0, 197N, 1245E,  40,    0, TS
WP, 23, 2001092212,   , XRQA,   0, 195N, 1241E,  45,    0, TS
WP, 23, 2001092218,   , XRQA,   0, 194N, 1237E,  40,    0, TS
WP, 23, 2001092300,   , XRQA,   0, 193N, 1231E,  40,    0, TS
WP, 23, 2001092306,   , XRQA,   0, 192N, 1225E,  50,    0, TS
WP, 23, 2001092312,   , XRQA,   0, 193N, 1221E,  65,    0, TY
WP, 23, 2001092318,   , XRQA,   0, 194N, 1218E,  80,    0, TY
WP, 23, 2001092400,   , XRQA,   0, 196N, 1216E,  90,    0, TY
WP, 23, 2001092406,   , XRQA,   0, 198N, 1215E,  85,    0, TY
WP, 23, 2001092412,   , XRQA,   0, 200N, 1217E,  75,    0, TY
WP, 23, 2001092418,   , XRQA,   0, 201N, 1218E,  80,    0, TY
WP, 23, 2001092500,   , XRQA,   0, 204N, 1219E,  80,    0, TY
WP, 23, 2001092506,   , XRQA,   0, 208N, 1219E,  85,    0, TY
WP, 23, 2001092512,   , XRQA,   0, 211N, 1218E,  85,    0, TY
WP, 23, 2001092518,   , XRQA,   0, 214N, 1216E,  85,    0, TY
WP, 23, 2001092600,   , XRQA,   0, 216N, 1214E,  85,    0, TY
WP, 23, 2001092606,   , XRQA,   0, 221N, 1212E,  80,    0, TY
WP, 23, 2001092612,   , XRQA,   0, 225N, 1209E,  65,    0, TY
WP, 23, 2001092618,   , XRQA,   0, 230N, 1208E,  40,    0, TS
WP, 23, 2001092700,   , XRQA,   0, 233N, 1207E,  30,    0, TD
WP, 23, 2001092706,   , XRQA,   0, 236N, 1207E,  30,    0, TD
WP, 23, 2001092712,   , XRQA,   0, 238N, 1206E,  30,    0, TD
WP, 23, 2001092718,   , XRQA,   0, 238N, 1205E,  30,    0, TD
WP, 23, 2001092800,   , XRQA,   0, 241N, 1207E,  25,    0, DB
WP, 23, 2001092806,   , XRQA,   0, 242N, 1206E,  25,    0, DB
WP, 23, 2001092812,   , XRQA,   0, 245N, 1205E,  25,    0, DB
WP, 23, 2001092818,   , XRQA,   0, 248N, 1204E,  25,    0, DB
WP, 23, 2001092900,   , XRQA,   0, 253N, 1203E,  30,    0, TD
WP, 23, 2001092906,   , XRQA,   0, 258N, 1203E,  30,    0, TD
WP, 23, 2001092912,   , XRQA,   0, 265N, 1206E,  25,    0, TD
WP, 23, 2001092918,   , XRQA,   0, 270N, 1215E,  30,    0, TD
WP, 23, 2001093000,   , XRQA,   0, 278N, 1230E,  30,    0, TD
WP, 23, 2001093006,   , XRQA,   0, 288N, 1250E,  25,    0, TD
WP, 23, 2001093012,   , XRQA,   0, 299N, 1275E,  30,    0, TD
WP, 23, 2001093018,   , XRQA,   0, 314N, 1298E,  25,    0, EX
