WP, 06, 2001062700,   , XRQA,   0,  44N, 1529E,  25,    0, DB
WP, 06, 2001062706,   , XRQA,   0,  49N, 1515E,  25,    0, DB
WP, 06, 2001062712,   , XRQA,   0,  56N, 1501E,  25,    0, DB
WP, 06, 2001062718,   , XRQA,   0,  62N, 1487E,  25,    0, DB
WP, 06, 2001062800,   , XRQA,   0,  68N, 1474E,  25,    0, MD
WP, 06, 2001062806,   , XRQA,   0,  74N, 1463E,  25,    0, MD
WP, 06, 2001062812,   , XRQA,   0,  79N, 1452E,  30,    0, MD
WP, 06, 2001062818,   , XRQA,   0,  82N, 1442E,  30,    0, MD
WP, 06, 2001062900,   , XRQA,   0,  84N, 1433E,  30,    0, MD
WP, 06, 2001062906,   , XRQA,   0,  85N, 1425E,  30,    0, MD
WP, 06, 2001062912,   , XRQA,   0,  84N, 1418E,  30,    0, TD
WP, 06, 2001062918,   , XRQA,   0,  83N, 1412E,  30,    0, TD
WP, 06, 2001063000,   , XRQA,   0,  82N, 1406E,  35,    0, TS
WP, 06, 2001063006,   , XRQA,   0,  80N, 1399E,  45,    0, TS
WP, 06, 2001063012,   , XRQA,   0,  78N, 1394E,  35,    0, TS
WP, 06, 2001063018,   , XRQA,   0,  76N, 1388E,  35,    0, TS
WP, 06, 2001070100,   , XRQA,   0,  73N, 1381E,  45,    0, TS
WP, 06, 2001070106,   , XRQA,   0,  73N, 1378E,  40,    0, TS
WP, 06, 2001070112,   , XRQA,   0,  79N, 1378E,  45,    0, TS
WP, 06, 2001070118,   , XRQA,   0,  88N, 1377E,  50,    0, TS
WP, 06, 2001070200,   , XRQA,   0, 104N, 1371E,  50,    0, TS
WP, 06, 2001070206,   , XRQA,   0, 115N, 1361E,  55,    0, TS
WP, 06, 2001070212,   , XRQA,   0, 125N, 1349E,  55,    0, TS
WP, 06, 2001070218,   , XRQA,   0, 134N, 1333E,  60,    0, TS
WP, 06, 2001070300,   , XRQA,   0, 142N, 1315E,  65,    0, TY
WP, 06, 2001070306,   , XRQA,   0, 154N, 1297E,  65,    0, TY
WP, 06, 2001070312,   , XRQA,   0, 164N, 1279E,  70,    0, TY
WP, 06, 2001070318,   , XRQA,   0, 174N, 1261E,  75,    0, TY
WP, 06, 2001070400,   , XRQA,   0, 183N, 1242E,  75,    0, TY
WP, 06, 2001070406,   , XRQA,   0, 188N, 1222E,  70,    0, TY
WP, 06, 2001070412,   , XRQA,   0, 193N, 1205E,  65,    0, TY
WP, 06, 2001070418,   , XRQA,   0, 197N, 1198E,  70,    0, TY
WP, 06, 2001070500,   , XRQA,   0, 204N, 1186E,  70,    0, TY
WP, 06, 2001070506,   , XRQA,   0, 208N, 1176E,  60,    0, TS
WP, 06, 2001070512,   , XRQA,   0, 212N, 1166E,  60,    0, TS
WP, 06, 2001070518,   , XRQA,   0, 218N, 1159E,  60,    0, TS
WP, 06, 2001070600,   , XRQA,   0, 228N, 1148E,  65,    0, TY
WP, 06, 2001070606,   , XRQA,   0, 231N, 1135E,  55,    0, TS
WP, 06, 2001070612,   , XRQA,   0, 233N, 1123E,  45,    0, TS
WP, 06, 2001070618,   , XRQA,   0, 235N, 1113E,  45,    0, TS
WP, 06, 2001070700,   , XRQA,   0, 237N, 1100E,  40,    0, TS
WP, 06, 2001070706,   , XRQA,   0, 237N, 1087E,  40,    0, TS
WP, 06, 2001070712,   , XRQA,   0, 238N, 1077E,  35,    0, TS
WP, 06, 2001070718,   , XRQA,   0, 239N, 1067E,  35,    0, TS
WP, 06, 2001070800,   , XRQA,   0, 239N, 1058E,  30,    0, TD
WP, 06, 2001070806,   , XRQA,   0, 240N, 1049E,  30,    0, TD
WP, 06, 2001070812,   , XRQA,   0, 241N, 1041E,  25,    0, DB
WP, 06, 2001070818,   , XRQA,   0, 241N, 1032E,  25,    0, DB
