WP, 10, 2018063000,   , XRQA,   0, 122N, 1595E,  15,    0, DB
WP, 10, 2018063006,   , XRQA,   0, 122N, 1583E,  15,    0, DB
WP, 10, 2018063012,   , XRQA,   0, 121N, 1570E,  15,    0, DB
WP, 10, 2018063018,   , XRQA,   0, 120N, 1555E,  15,    0, DB
WP, 10, 2018070100,   , XRQA,   0, 118N, 1540E,  20,    0, DB
WP, 10, 2018070106,   , XRQA,   0, 115N, 1526E,  20,    0, DB
WP, 10, 2018070112,   , XRQA,   0, 112N, 1512E,  20,    0, DB
WP, 10, 2018070118,   , XRQA,   0, 108N, 1500E,  25,    0, TD
WP, 10, 2018070200,   , XRQA,   0, 103N, 1493E,  30,    0, TD
WP, 10, 2018070206,   , XRQA,   0,  96N, 1489E,  30,    0, TD
WP, 10, 2018070212,   , XRQA,   0,  92N, 1486E,  30,    0, TD
WP, 10, 2018070218,   , XRQA,   0,  95N, 1483E,  35,    0, TS
WP, 10, 2018070300,   , XRQA,   0,  99N, 1479E,  35,    0, TS
WP, 10, 2018070306,   , XRQA,   0, 106N, 1476E,  30,    0, TD
WP, 10, 2018070312,   , XRQA,   0, 111N, 1472E,  30,    0, TD
WP, 10, 2018070318,   , XRQA,   0, 114N, 1467E,  30,    0, TD
WP, 10, 2018070400,   , XRQA,   0, 116N, 1464E,  30,    0, TD
WP, 10, 2018070406,   , XRQA,   0, 121N, 1461E,  35,    0, TS
WP, 10, 2018070412,   , XRQA,   0, 126N, 1455E,  55,    0, TS
WP, 10, 2018070418,   , XRQA,   0, 134N, 1449E,  65,    0, TY
WP, 10, 2018070500,   , XRQA,   0, 140N, 1441E,  70,    0, TY
WP, 10, 2018070506,   , XRQA,   0, 145N, 1434E,  75,    0, TY
WP, 10, 2018070512,   , XRQA,   0, 148N, 1427E, 100,    0, TY
WP, 10, 2018070518,   , XRQA,   0, 154N, 1424E, 130,    0, ST
WP, 10, 2018070600,   , XRQA,   0, 160N, 1420E, 145,    0, ST
WP, 10, 2018070606,   , XRQA,   0, 165N, 1416E, 140,    0, ST
WP, 10, 2018070612,   , XRQA,   0, 167N, 1413E, 130,    0, ST
WP, 10, 2018070618,   , XRQA,   0, 169N, 1410E, 115,    0, TY
WP, 10, 2018070700,   , XRQA,   0, 172N, 1408E, 105,    0, TY
WP, 10, 2018070706,   , XRQA,   0, 176N, 1406E,  95,    0, TY
WP, 10, 2018070712,   , XRQA,   0, 180N, 1403E, 105,    0, TY
WP, 10, 2018070718,   , XRQA,   0, 185N, 1397E, 115,    0, TY
WP, 10, 2018070800,   , XRQA,   0, 190N, 1389E, 120,    0, TY
WP, 10, 2018070806,   , XRQA,   0, 199N, 1378E, 140,    0, ST
WP, 10, 2018070812,   , XRQA,   0, 205N, 1366E, 140,    0, ST
WP, 10, 2018070818,   , XRQA,   0, 211N, 1351E, 145,    0, ST
WP, 10, 2018070900,   , XRQA,   0, 218N, 1335E, 140,    0, ST
WP, 10, 2018070906,   , XRQA,   0, 224N, 1319E, 125,    0, TY
WP, 10, 2018070912,   , XRQA,   0, 229N, 1304E, 110,    0, TY
WP, 10, 2018070918,   , XRQA,   0, 234N, 1288E,  95,    0, TY
WP, 10, 2018071000,   , XRQA,   0, 240N, 1272E, 100,    0, TY
WP, 10, 2018071006,   , XRQA,   0, 247N, 1255E, 105,    0, TY
WP, 10, 2018071012,   , XRQA,   0, 253N, 1240E, 100,    0, TY
WP, 10, 2018071018,   , XRQA,   0, 261N, 1223E,  90,    0, TY
WP, 10, 2018071100,   , XRQA,   0, 264N, 1201E,  80,    0, TY
WP, 10, 2018071106,   , XRQA,   0, 266N, 1182E,  55,    0, TS
WP, 10, 2018071112,   , XRQA,   0, 270N, 1168E,  40,    0, TS
WP, 10, 2018071118,   , XRQA,   0, 279N, 1156E,  30,    0, TD
WP, 10, 2018071200,   , XRQA,   0, 286N, 1144E,  30,    0, TD
WP, 10, 2018071206,   , XRQA,   0, 293N, 1137E,  25,    0, TD
WP, 10, 2018071212,   , XRQA,   0, 301N, 1129E,  25,    0, TD
WP, 10, 2018071218,   , XRQA,   0, 309N, 1125E,  20,    0, DB
WP, 10, 2018071300,   , XRQA,   0, 324N, 1125E,  20,    0, DB
