WP, 07, 2023080600,   , XRQA,   0, 245N, 1451E,  15,    0, DB
WP, 07, 2023080606,   , XRQA,   0, 242N, 1455E,  20,    0, DB
WP, 07, 2023080612,   , XRQA,   0, 238N, 1466E,  25,    0, TD
WP, 07, 2023080618,   , XRQA,   0, 237N, 1475E,  30,    0, TD
WP, 07, 2023080700,   , XRQA,   0, 233N, 1485E,  35,    0, MD
WP, 07, 2023080706,   , XRQA,   0, 233N, 1492E,  35,    0, TS
WP, 07, 2023080712,   , XRQA,   0, 234N, 1495E,  40,    0, TS
WP, 07, 2023080718,   , XRQA,   0, 238N, 1495E,  45,    0, TS
WP, 07, 2023080800,   , XRQA,   0, 240N, 1492E,  45,    0, TS
WP, 07, 2023080806,   , XRQA,   0, 241N, 1487E,  50,    0, TS
WP, 07, 2023080812,   , XRQA,   0, 242N, 1483E,  55,    0, TS
WP, 07, 2023080818,   , XRQA,   0, 243N, 1476E,  65,    0, TY
WP, 07, 2023080900,   , XRQA,   0, 244N, 1469E,  65,    0, TY
WP, 07, 2023080906,   , XRQA,   0, 245N, 1460E,  70,    0, TY
WP, 07, 2023080912,   , XRQA,   0, 248N, 1453E,  75,    0, TY
WP, 07, 2023080918,   , XRQA,   0, 250N, 1446E,  80,    0, TY
WP, 07, 2023081000,   , XRQA,   0, 252N, 1439E, 105,    0, TY
WP, 07, 2023081006,   , XRQA,   0, 255N, 1435E, 105,    0, TY
WP, 07, 2023081012,   , XRQA,   0, 259N, 1432E, 115,    0, TY
WP, 07, 2023081018,   , XRQA,   0, 263N, 1429E, 115,    0, TY
WP, 07, 2023081100,   , XRQA,   0, 268N, 1429E, 115,    0, TY
WP, 07, 2023081106,   , XRQA,   0, 274N, 1429E, 105,    0, TY
WP, 07, 2023081112,   , XRQA,   0, 279N, 1426E, 100,    0, TY
WP, 07, 2023081118,   , XRQA,   0, 282N, 1424E,  85,    0, TY
WP, 07, 2023081200,   , XRQA,   0, 285N, 1418E,  75,    0, TY
WP, 07, 2023081206,   , XRQA,   0, 289N, 1414E,  75,    0, TY
WP, 07, 2023081212,   , XRQA,   0, 291N, 1407E,  60,    0, TS
WP, 07, 2023081218,   , XRQA,   0, 293N, 1400E,  65,    0, TY
WP, 07, 2023081300,   , XRQA,   0, 298N, 1396E,  75,    0, TY
WP, 07, 2023081306,   , XRQA,   0, 303N, 1389E,  85,    0, TY
WP, 07, 2023081312,   , XRQA,   0, 308N, 1385E, 100,    0, TY
WP, 07, 2023081318,   , XRQA,   0, 313N, 1380E,  90,    0, TY
WP, 07, 2023081400,   , XRQA,   0, 318N, 1375E,  90,    0, TY
WP, 07, 2023081406,   , XRQA,   0, 323N, 1369E,  75,    0, TY
WP, 07, 2023081412,   , XRQA,   0, 327N, 1366E,  60,    0, TS
WP, 07, 2023081418,   , XRQA,   0, 333N, 1360E,  45,    0, TS
WP, 07, 2023081500,   , XRQA,   0, 341N, 1353E,  40,    0, TS
WP, 07, 2023081506,   , XRQA,   0, 351N, 1349E,  40,    0, TS
WP, 07, 2023081512,   , XRQA,   0, 361N, 1347E,  30,    0, TD
WP, 07, 2023081518,   , XRQA,   0, 370N, 1349E,  30,    0, TD
WP, 07, 2023081600,   , XRQA,   0, 382N, 1354E,  30,    0, TD
WP, 07, 2023081606,   , XRQA,   0, 397N, 1360E,  35,    0, SS
WP, 07, 2023081612,   , XRQA,   0, 408N, 1364E,  35,    0, SS
WP, 07, 2023081618,   , XRQA,   0, 421N, 1375E,  35,    0, SS
WP, 07, 2023081700,   , XRQA,   0, 440N, 1384E,  35,    0, SS
WP, 07, 2023081706,   , XRQA,   0, 449N, 1395E,  35,    0, TS
WP, 07, 2023081712,   , XRQA,   0, 460N, 1412E,  35,    0, EX
WP, 07, 2023081718,   , XRQA,   0, 470N, 1442E,  35,    0, EX
WP, 07, 2023081800,   , XRQA,   0, 478N, 1474E,  35,    0, EX
WP, 07, 2023081806,   , XRQA,   0, 485N, 1506E,  35,    0, EX
WP, 07, 2023081812,   , XRQA,   0, 492N, 1543E,  35,    0, EX
WP, 07, 2023081818,   , XRQA,   0, 498N, 1576E,  35,    0, EX
