WP, 21, 2000082600,   , XRQA,   0, 211N, 1148E,  20,    0, DB
WP, 21, 2000082606,   , XRQA,   0, 212N, 1150E,  20,    0, DB
WP, 21, 2000082612,   , XRQA,   0, 214N, 1152E,  20,    0, DB
WP, 21, 2000082618,   , XRQA,   0, 215N, 1151E,  25,    0, TD
WP, 21, 2000082700,   , XRQA,   0, 216N, 1149E,  30,    0, TD
WP, 21, 2000082706,   , XRQA,   0, 215N, 1150E,  40,    0, TS
WP, 21, 2000082712,   , XRQA,   0, 213N, 1152E,  35,    0, TS
WP, 21, 2000082718,   , XRQA,   0, 212N, 1155E,  40,    0, TS
WP, 21, 2000082800,   , XRQA,   0, 211N, 1157E,  40,    0, TS
WP, 21, 2000082806,   , XRQA,   0, 208N, 1156E,  45,    0, TS
WP, 21, 2000082812,   , XRQA,   0, 203N, 1153E,  50,    0, TS
WP, 21, 2000082818,   , XRQA,   0, 198N, 1152E,  40,    0, TS
WP, 21, 2000082900,   , XRQA,   0, 192N, 1153E,  50,    0, TS
WP, 21, 2000082906,   , XRQA,   0, 188N, 1156E,  40,    0, TS
WP, 21, 2000082912,   , XRQA,   0, 186N, 1157E,  45,    0, TS
WP, 21, 2000082918,   , XRQA,   0, 186N, 1157E,  50,    0, TS
WP, 21, 2000083000,   , XRQA,   0, 185N, 1157E,  45,    0, TS
WP, 21, 2000083006,   , XRQA,   0, 186N, 1157E,  40,    0, TS
WP, 21, 2000083012,   , XRQA,   0, 191N, 1161E,  40,    0, TS
WP, 21, 2000083018,   , XRQA,   0, 196N, 1162E,  45,    0, TS
WP, 21, 2000083100,   , XRQA,   0, 203N, 1161E,  50,    0, TS
WP, 21, 2000083106,   , XRQA,   0, 209N, 1157E,  55,    0, TS
WP, 21, 2000083112,   , XRQA,   0, 216N, 1155E,  65,    0, TY
WP, 21, 2000083118,   , XRQA,   0, 224N, 1152E,  70,    0, TY
WP, 21, 2000090100,   , XRQA,   0, 233N, 1146E,  60,    0, TS
WP, 21, 2000090106,   , XRQA,   0, 243N, 1143E,  45,    0, TS
WP, 21, 2000090112,   , XRQA,   0, 253N, 1143E,  35,    0, TS
WP, 21, 2000090118,   , XRQA,   0, 267N, 1140E,  30,    0, TD
WP, 21, 2000090200,   , XRQA,   0, 275N, 1138E,  25,    0, TD
WP, 21, 2000090206,   , XRQA,   0, 286N, 1135E,  25,    0, TD
WP, 21, 2000090212,   , XRQA,   0, 295N, 1125E,  20,    0, DB
WP, 21, 2000090218,   , XRQA,   0, 298N, 1117E,  15,    0, DB
